(2, 1, 1, null, null, ../../assets/recipe-icons/armorer/bronze-ingot.png, Bronze Ingot, 1, Copper Ore, 2, Tin Ore, 1, null, null, null, null, null, null, null, null, Ice Shard, 1, null, null),
(2, 545, 60 , 220, Master Armorer IV, ../../assets/recipe-icons/armorer/high-mythrite-plate-belt-of-fending.png, High Mythrite Plate Belt of Fending, 1, High Mythrite Ingot, 2, Pterodactyl Leather, 1, Titanium Rivets, 1, Grade 1 Vitality Dissolvent, 1, null, null, null, null, Ice Cluster, 3, Earth Cluster, 2),
(2, 546, 60 , 220, Master Armorer IV, ../../assets/recipe-icons/armorer/high-mythrite-tassets-of-maiming.png, High Mythrite Tassets of Maiming, 1, High Mythrite Ingot, 2, Pterodactyl Leather, 1, Grade 1 Strength Dissolvent, 1, null, null, null, null, null, null, Ice Cluster, 3, Earth Cluster, 2),
(2, 547, 60 , 220, Master Armorer IV, ../../assets/recipe-icons/armorer/high-mythrite-tassets-of-striking.png, High Mythrite Tassets of Striking, 1, High Mythrite Ingot, 2, Pterodactyl Leather, 1, Grade 1 Strength Dissolvent, 1, null, null, null, null, null, null, Ice Cluster, 3, Earth Cluster, 2),
(2, 548, 60 , 220, Master Armorer IV, ../../assets/recipe-icons/armorer/high-mythrite-sabatons-of-fending.png, High Mythrite Sabatons of Fending, 1, High Mythrite Ingot, 2, Eikon Leather, 1, Aurum Regis Nugget, 1, Grade 1 Vitality Dissolvent, 2, null, null, null, null, Ice Cluster, 3, Earth Cluster, 2),
(2, 549, 60 , null, Master Armorer IV, ../../assets/recipe-icons/armorer/faust-striking-dummy.png, Faust Striking Dummy, 1, Faust Armor Plating, 3, Gordian Gear, 2, High Mythrite Ingot, 2, Allagan Catalyst, 1, Blood Pepper, 1, null, null, Ice Cluster, 3, Earth Cluster, 2),
(2, 550, 60 , null, Master Armorer IV, ../../assets/recipe-icons/armorer/indirect-stand-lighting.png, Indirect Stand Lighting, 1, Titanium Alloy Ingot, 3, Wolfram Ingot, 3, Titanium Rivets, 3, Crystal Glass, 1, Tallow Candle, 8, null, null, Ice Cluster, 3, Earth Cluster, 2),
(2, 551, 60 , null, Master Armorer IV, ../../assets/recipe-icons/armorer/indirect-lighting.png, Indirect Lighting, 1, Titanium Alloy Ingot, 2, Wolfram Ingot, 2, Titanium Rivets, 2, Crystal Glass, 1, Tallow Candle, 8, null, null, Ice Cluster, 3, Earth Cluster, 2),
(2, 552, 60 , null, Master Armorer IV, ../../assets/recipe-icons/armorer/indirect-wall-lighting.png, Indirect Wall Lighting, 1, Titanium Alloy Ingot, 2, Wolfram Ingot, 2, Titanium Rivets, 2, Crystal Glass, 1, Tallow Candle, 8, null, null, Ice Cluster, 3, Earth Cluster, 2),
(2, 553, 60 , null, Master Armorer IV, ../../assets/recipe-icons/armorer/cloud-mythril-ingot.png, Cloud Mythril Ingot, 1, Cloud Mythril Ore, 2, Lumythrite Sand, 1, null, null, null, null, null, null, null, null, Ice Cluster, 3, Earth Cluster, 2),
(2, 554, 60 , 195, Master Armorer IV, ../../assets/recipe-icons/armorer/high-mythrite-alembic.png, High Mythrite Alembic, 1, Luminous Fiber, 3, High Mythrite Ingot, 2, Eikon Iron Ingot, 2, Gold Ingot, 1, Crystal Glass, 1, Mastercraft Demimateria, 1, Ice Cluster, 3, Earth Cluster, 2),
(2, 555, 60 , 195, Master Armorer IV, ../../assets/recipe-icons/armorer/high-mythrite-frypan.png, High Mythrite Frypan, 1, Luminous Fiber, 3, High Mythrite Ingot, 3, Treated Camphorwood Lumber, 1, Wolfram Ingot, 1, Gold Ingot, 1, Mastercraft Demimateria, 1, Ice Cluster, 3, Earth Cluster, 2),
(2, 556, 60 , null, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-ingot.png, Heavy Metal Ingot, 1, Tungstite, 3, Titanium Carbide, 2, Wolfram Ingot, 2, null, null, null, null, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 557, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-kite-shield.png, Heavy Metal Kite Shield, 1, Heavy Metal Ingot, 2, Wolfram Square, 2, Gold Ingot, 1, Battlecraft Demimateria III, 1, Demicrystal, 1, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 558, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-coif-of-fending.png, Heavy Metal Coif of Fending, 1, Heavy Metal Ingot, 2, Scintillant Ingot, 1, Griffin Leather Strap, 1, Saurian Leather, 1, Grade 3 Vitality Dissolvent, 2, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 559, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-coif-of-maiming.png, Heavy Metal Coif of Maiming, 1, Heavy Metal Ingot, 2, Scintillant Ingot, 1, Griffin Leather Strap, 1, Saurian Leather, 1, Grade 3 Strength Dissolvent, 2, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 560, 60 , 255, Master Armorer IV, ../../assets/recipe-icons/armorer/sky-rat-mask-of-striking.png, Sky Rat Mask of Striking, 1, Cloud Mythril Ingot, 2, High Mythrite Nugget, 1, Griffin Leather Strap, 1, Dawnborne Aethersand, 1, Grade 2 Strength Dissolvent, 1, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 561, 60 , 255, Master Armorer IV, ../../assets/recipe-icons/armorer/sky-rat-mask-of-scouting.png, Sky Rat Mask of Scouting, 1, Cloud Mythril Ingot, 2, High Mythrite Nugget, 1, Griffin Leather Strap, 1, Dawnborne Aethersand, 1, Grade 2 Dexterity Dissolvent, 1, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 562, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-cuirass-of-fending.png, Heavy Metal Cuirass of Fending, 1, Heavy Metal Ingot, 2, Scintillant Ingot, 1, Star Velvet, 1, Wolfram Square, 2, Gold Ingot, 1, Grade 3 Vitality Dissolvent, 3, Ice Cluster, 3, Earth Cluster, 3),
(2, 563, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-cuirass-of-maiming.png, Heavy Metal Cuirass of Maiming, 1, Heavy Metal Ingot, 2, Scintillant Ingot, 1, Star Velvet, 1, Wolfram Square, 2, Gold Ingot, 1, Grade 3 Strength Dissolvent, 3, Ice Cluster, 3, Earth Cluster, 3),
(2, 564, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-gauntlets-of-fending.png, Heavy Metal Gauntlets of Fending, 1, Heavy Metal Ingot, 2, Scintillant Ingot, 1, Griffin Leather Strap, 1, Saurian Leather, 1, Grade 3 Vitality Dissolvent, 2, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 565, 60 , 255, Master Armorer IV, ../../assets/recipe-icons/armorer/sky-rat-hook-of-fending.png, Sky Rat Hook of Fending, 1, Peteinosaur Leather, 1, Cloud Mythril Ingot, 1, Chimerical Felt, 1, High Mythrite Nugget, 1, Dawnborne Aethersand, 1, Grade 2 Vitality Dissolvent, 1, Ice Cluster, 3, Earth Cluster, 3),
(2, 566, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-gauntlets-of-maiming.png, Heavy Metal Gauntlets of Maiming, 1, Heavy Metal Ingot, 2, Scintillant Ingot, 1, Griffin Leather Strap, 1, Saurian Leather, 1, Grade 3 Strength Dissolvent, 2, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 567, 60 , 255, Master Armorer IV, ../../assets/recipe-icons/armorer/sky-rat-hook-of-maiming.png, Sky Rat Hook of Maiming, 1, Peteinosaur Leather, 1, Cloud Mythril Ingot, 1, Chimerical Felt, 1, High Mythrite Nugget, 1, Dawnborne Aethersand, 1, Grade 2 Strength Dissolvent, 1, Ice Cluster, 3, Earth Cluster, 3),
(2, 568, 60 , 255, Master Armorer IV, ../../assets/recipe-icons/armorer/sky-rat-hook-of-scouting.png, Sky Rat Hook of Scouting, 1, Peteinosaur Leather, 1, Cloud Mythril Ingot, 1, Chimerical Felt, 1, High Mythrite Nugget, 1, Dawnborne Aethersand, 1, Grade 2 Dexterity Dissolvent, 1, Ice Cluster, 3, Earth Cluster, 3),
(2, 569, 60 , 255, Master Armorer IV, ../../assets/recipe-icons/armorer/sky-rat-hook-of-healing.png, Sky Rat Hook of Healing, 1, Peteinosaur Leather, 1, Cloud Mythril Ingot, 1, Chimerical Felt, 1, High Mythrite Nugget, 1, Dawnborne Aethersand, 1, Grade 2 Mind Dissolvent, 1, Ice Cluster, 3, Earth Cluster, 3),
(2, 570, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-plate-belt-of-fending.png, Heavy Metal Plate Belt of Fending, 1, Heavy Metal Ingot, 1, Hemicyon Leather, 1, Griffin Leather Strap, 1, Wolfram Square, 1, Grade 3 Vitality Dissolvent, 1, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 571, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-plate-belt-of-maiming.png, Heavy Metal Plate Belt of Maiming, 1, Heavy Metal Ingot, 1, Hemicyon Leather, 1, Griffin Leather Strap, 1, Wolfram Square, 1, Grade 3 Strength Dissolvent, 1, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 572, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-tassets-of-striking.png, Heavy Metal Tassets of Striking, 1, Heavy Metal Ingot, 2, Griffin Leather Strap, 1, Saurian Leather, 1, Grade 3 Strength Dissolvent, 1, null, null, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 573, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-tassets-of-scouting.png, Heavy Metal Tassets of Scouting, 1, Heavy Metal Ingot, 2, Griffin Leather Strap, 1, Saurian Leather, 1, Grade 3 Dexterity Dissolvent, 1, null, null, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 574, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-tassets-of-aiming.png, Heavy Metal Tassets of Aiming, 1, Heavy Metal Ingot, 2, Griffin Leather Strap, 1, Saurian Leather, 1, Grade 3 Dexterity Dissolvent, 1, null, null, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 575, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-sabatons-of-fending.png, Heavy Metal Sabatons of Fending, 1, Heavy Metal Ingot, 2, Scintillant Ingot, 1, Griffin Leather Strap, 1, Saurian Leather, 1, Grade 3 Vitality Dissolvent, 2, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 576, 60 , 250, Master Armorer IV, ../../assets/recipe-icons/armorer/heavy-metal-sabatons-of-maiming.png, Heavy Metal Sabatons of Maiming, 1, Heavy Metal Ingot, 2, Scintillant Ingot, 1, Griffin Leather Strap, 1, Saurian Leather, 1, Grade 3 Strength Dissolvent, 2, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 577, 60 , 255, Master Armorer IV, ../../assets/recipe-icons/armorer/sky-rat-ironclad-boots-of-striking.png, Sky Rat Ironclad Boots of Striking, 1, Peteinosaur Leather, 1, Cloud Mythril Ingot, 1, Griffin Leather Strap, 1, High Mythrite Nugget, 1, Dawnborne Aethersand, 1, Grade 2 Strength Dissolvent, 1, Ice Cluster, 3, Earth Cluster, 3),
(2, 578, 60 , 255, Master Armorer IV, ../../assets/recipe-icons/armorer/sky-rat-ironclad-boots-of-aiming.png, Sky Rat Ironclad Boots of Aiming, 1, Peteinosaur Leather, 1, Cloud Mythril Ingot, 1, Griffin Leather Strap, 1, High Mythrite Nugget, 1, Dawnborne Aethersand, 1, Grade 2 Dexterity Dissolvent, 1, Ice Cluster, 3, Earth Cluster, 3),
(2, 579, 60 , 255, Master Armorer IV, ../../assets/recipe-icons/armorer/sky-rat-ironclad-boots-of-casting.png, Sky Rat Ironclad Boots of Casting, 1, Peteinosaur Leather, 1, Cloud Mythril Ingot, 1, Griffin Leather Strap, 1, High Mythrite Nugget, 1, Dawnborne Aethersand, 1, Grade 2 Intelligence Dissolvent, 1, Ice Cluster, 3, Earth Cluster, 3),
(2, 580, 60 , null, Master Armorer IV, ../../assets/recipe-icons/armorer/zurvanite-barding.png, Zurvanite Barding, 1, Zurvanite Carapace Fragment, 1, Heavy Metal Ingot, 3, Hemicyon Leather, 1, Griffin Leather Strap, 1, null, null, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 581, 60 , null, Master Armorer IV, ../../assets/recipe-icons/armorer/alexander-miniature.png, Alexander Miniature, 1, Alexander Exoplating, 1, Gordian Gear, 2, Heavy Metal Ingot, 3, Gold Ingot, 2, null, null, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 582, 60 , null, Master Armorer IV, ../../assets/recipe-icons/armorer/zurvan-miniature.png, Zurvan Miniature, 1, Zurvanite Carapace Fragment, 1, Heavy Metal Ingot, 3, Adamantite Ingot, 2, null, null, null, null, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 583, 70 , null, Master Armorer IV, ../../assets/recipe-icons/armorer/pure-titanium-plate.png, Pure Titanium Plate, 1, Pure Titanium Ore, 3, Coke, 9, null, null, null, null, null, null, null, null, Ice Crystal, 6, Earth Crystal, 6),
(2, 584, 70 , null, Master Armorer IV, ../../assets/recipe-icons/armorer/reveler's-barding.png, Reveler's Barding, 1, Blade of Revelry, 1, Molybdenum Ingot, 3, Gazelle Leather, 1, Kyanite, 2, Halgai Mane, 3, null, null, Ice Cluster, 2, Earth Cluster, 1),
(2, 585, 70 , null, Master Armorer IV, ../../assets/recipe-icons/armorer/susano-miniature.png, Susano Miniature, 1, Blade of Revelry, 1, Molybdenum Ingot, 3, Palladium Nugget, 1, Halgai Mane, 2, null, null, null, null, Ice Cluster, 2, Earth Cluster, 1),
(2, 586, 70 , null, Master Armorer V, ../../assets/recipe-icons/armorer/chromite-ingot.png, Chromite Ingot, 1, Chromite Ore, 4, Molybdenum Ingot, 1, Bone Charcoal, 2, null, null, null, null, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 587, 70 , 325, Master Armorer V, ../../assets/recipe-icons/armorer/ala-mhigan-alembic.png, Ala Mhigan Alembic, 1, Snailfish Oil, 3, Chromite Ingot, 1, Palladium Nugget, 1, Everdeep Aethersand, 1, Mastercraft Demimateria, 3, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 588, 70 , 325, Master Armorer V, ../../assets/recipe-icons/armorer/ala-mhigan-frypan.png, Ala Mhigan Frypan, 1, Snailfish Oil, 3, Chromite Ingot, 1, Palladium Nugget, 1, Everborn Aethersand, 1, Mastercraft Demimateria, 3, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 589, 70 , 320, Master Armorer V, ../../assets/recipe-icons/armorer/chromite-shield.png, Chromite Shield, 1, Chromite Ingot, 1, Torreya Lumber, 1, Gazelle Leather, 1, Everborn Aethersand, 1, Grade 2 Reisui of Vitality, 1, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 590, 70 , 320, Master Armorer V, ../../assets/recipe-icons/armorer/chromite-helm-of-fending.png, Chromite Helm of Fending, 1, Chromite Ingot, 2, Palladium Ingot, 1, Gazelle Horn, 2, Rhodonite, 1, Everbright Aethersand, 2, Grade 2 Reisui of Vitality, 1, Ice Cluster, 2, Earth Cluster, 2),
(2, 591, 70 , 320, Master Armorer V, ../../assets/recipe-icons/armorer/chromite-armor-of-fending.png, Chromite Armor of Fending, 1, Chromite Ingot, 3, Palladium Ingot, 1, Steppe Serge, 2, Rhodonite, 1, Everbright Aethersand, 3, Grade 2 Reisui of Vitality, 2, Ice Cluster, 2, Earth Cluster, 2),
(2, 592, 70 , 320, Master Armorer V, ../../assets/recipe-icons/armorer/chromite-mail-of-maiming.png, Chromite Mail of Maiming, 1, Chromite Ingot, 3, Palladium Ingot, 1, Gazelle Leather, 2, Rhodonite, 2, Everbright Aethersand, 3, Grade 2 Reisui of Strength, 2, Ice Cluster, 2, Earth Cluster, 2),
(2, 593, 70 , 320, Master Armorer V, ../../assets/recipe-icons/armorer/chromite-gauntlets-of-fending.png, Chromite Gauntlets of Fending, 1, Chromite Ingot, 2, Palladium Ingot, 1, Steppe Serge, 1, Everborn Aethersand, 2, Grade 2 Reisui of Vitality, 1, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 594, 70 , 320, Master Armorer V, ../../assets/recipe-icons/armorer/chromite-gauntlets-of-maiming.png, Chromite Gauntlets of Maiming, 1, Chromite Ingot, 2, Palladium Ingot, 1, Gazelle Leather, 1, Everborn Aethersand, 2, Grade 2 Reisui of Strength, 1, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 595, 70 , 320, Master Armorer V, ../../assets/recipe-icons/armorer/chromite-sabatons-of-fending.png, Chromite Sabatons of Fending, 1, Chromite Ingot, 2, Palladium Ingot, 1, Steppe Serge, 1, Everdeep Aethersand, 2, Grade 2 Reisui of Vitality, 1, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 596, 70 , 320, Master Armorer V, ../../assets/recipe-icons/armorer/chromite-greaves-of-maiming.png, Chromite Greaves of Maiming, 1, Chromite Ingot, 2, Palladium Ingot, 1, Gazelle Leather, 1, Everdeep Aethersand, 2, Grade 2 Reisui of Strength, 1, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 597, 70 , null, Master Armorer V, ../../assets/recipe-icons/armorer/shinryu-barding.png, Shinryu Barding, 1, Shinryu's Scale, 1, Chromite Ingot, 2, Molybdenum Ingot, 2, Palladium Nugget, 1, Gazelle Leather, 1, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 598, 70 , null, Master Armorer VI, ../../assets/recipe-icons/armorer/tier-1-metal-aquarium.png, Tier 1 Metal Aquarium, 1, Chromite Ingot, 3, Steel Plate, 2, Clear Glass Lens, 1, Limestone, 1, Fine Sand, 4, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 599, 70 , null, Master Armorer VI, ../../assets/recipe-icons/armorer/tier-2-metal-aquarium.png, Tier 2 Metal Aquarium, 1, Chromite Ingot, 4, Wolfram Ingot, 3, Crystal Glass, 1, Granite, 2, Fine Sand, 8, null, null, Ice Cluster, 3, Earth Cluster, 3),
(2, 600, 70 , null, Master Armorer VI, ../../assets/recipe-icons/armorer/tier-3-metal-aquarium.png, Tier 3 Metal Aquarium, 1, Chromite Ingot, 5, Steel Plate, 3, Clear Glass Lens, 1, Limestone, 2, Fine Sand, 10, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 601, 70 , null, Master Armorer VI, ../../assets/recipe-icons/armorer/tier-4-metal-aquarium.png, Tier 4 Metal Aquarium, 1, Chromite Ingot, 6, Wolfram Ingot, 4, Crystal Glass, 1, Granite, 3, Fine Sand, 12, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 602, 70 , 290, Master Armorer VI, ../../assets/recipe-icons/armorer/shinryu's-ephemeral-shield.png, Shinryu's Ephemeral Shield, 1, Chromite Ingot, 2, Torreya Lumber, 1, Shinryu's Scale, 1, Demicrystal, 2, null, null, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 603, 70 , 290, Master Armorer VI, ../../assets/recipe-icons/armorer/tsukuyomi's-moonlit-shield.png, Tsukuyomi's Moonlit Shield, 1, Chromite Ingot, 2, Zelkova Lumber, 1, Celestial Kimono Remnant, 1, Demicrystal, 2, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 604, 70 , 290, Master Armorer VI, ../../assets/recipe-icons/armorer/suzaku's-flame-kissed-shield.png, Suzaku's Flame-kissed Shield, 1, Chromite Ingot, 2, Zelkova Lumber, 1, Scarlet Tailfeather, 1, Demicrystal, 2, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 605, 70 , 290, Master Armorer VI, ../../assets/recipe-icons/armorer/seiryu's-sanctified-shield.png, Seiryu's Sanctified Shield, 1, Chromite Ingot, 2, Gazelle Leather, 1, Seiryu's Scale, 1, Demicrystal, 2, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 606, 70 , 290, Master Armorer VI, ../../assets/recipe-icons/armorer/byakko's-enspirited-shield.png, Byakko's Enspirited Shield, 1, Chromite Ingot, 2, Gazelle Leather, 1, Byakko's Mane, 1, Demicrystal, 2, null, null, null, null, Ice Crystal, 7, Earth Crystal, 7),
(2, 607, 70 , null, Master Armorer VI, ../../assets/recipe-icons/armorer/nightsteel-ingot.png, Nightsteel Ingot, 2, Nightsteel Ore, 4, Thavnairian Abrasive, 2, High Steel Ingot, 1, null, null, null, null, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 608, 70 , 345, Master Armorer VI, ../../assets/recipe-icons/armorer/nightsteel-alembic.png, Nightsteel Alembic, 1, Hawk's Eye Sand, 3, Nightsteel Ingot, 4, Silvergrace Ingot, 4, Gold Ingot, 1, Kingcraft Demimateria, 5, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 609, 70 , 345, Master Armorer VI, ../../assets/recipe-icons/armorer/nightsteel-frypan.png, Nightsteel Frypan, 1, Hawk's Eye Sand, 3, Nightsteel Ingot, 6, Black Willow Lumber, 2, Gold Ingot, 1, Kingcraft Demimateria, 5, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 610, 70 , 350, Master Armorer VI, ../../assets/recipe-icons/armorer/nightsteel-shield.png, Nightsteel Shield, 1, Nightsteel Ingot, 2, Rhodonite, 1, Everborn Aethersand, 1, Grade 3 Reisui of Vitality, 1, null, null, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 611, 70 , 350, Master Armorer VI, ../../assets/recipe-icons/armorer/nightsteel-helm-of-fending.png, Nightsteel Helm of Fending, 1, Nightsteel Ingot, 2, Silvergrace Ingot, 1, Molybdenum Ingot, 1, Bloodhempen Cloth, 1, Everbright Aethersand, 2, Grade 3 Reisui of Vitality, 1, Ice Cluster, 2, Earth Cluster, 2),
(2, 612, 70 , 350, Master Armorer VI, ../../assets/recipe-icons/armorer/nightsteel-helm-of-maiming.png, Nightsteel Helm of Maiming, 1, Nightsteel Ingot, 2, Silvergrace Ingot, 1, Molybdenum Ingot, 1, Bloodhempen Cloth, 1, Everbright Aethersand, 2, Grade 3 Reisui of Strength, 1, Ice Cluster, 2, Earth Cluster, 2),
(2, 613, 70 , 350, Master Armorer VI, ../../assets/recipe-icons/armorer/nightsteel-armor-of-fending.png, Nightsteel Armor of Fending, 1, Nightsteel Ingot, 3, True Linen, 1, Twinsilk, 1, Rhodonite, 2, Everbright Aethersand, 3, Grade 3 Reisui of Vitality, 2, Ice Cluster, 2, Earth Cluster, 2),
(2, 614, 70 , 350, Master Armorer VI, ../../assets/recipe-icons/armorer/nightsteel-mail-of-maiming.png, Nightsteel Mail of Maiming, 1, Nightsteel Ingot, 2, True Linen, 2, Marid Leather, 1, Azurite, 2, Everbright Aethersand, 3, Grade 3 Reisui of Strength, 2, Ice Cluster, 2, Earth Cluster, 2),
(2, 615, 70 , 350, Master Armorer VI, ../../assets/recipe-icons/armorer/nightsteel-gauntlets-of-fending.png, Nightsteel Gauntlets of Fending, 1, Nightsteel Ingot, 2, Silvergrace Ingot, 1, Marid Leather, 1, Everborn Aethersand, 2, Grade 3 Reisui of Vitality, 1, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 616, 70 , 350, Master Armorer VI, ../../assets/recipe-icons/armorer/nightsteel-gauntlets-of-maiming.png, Nightsteel Gauntlets of Maiming, 1, Nightsteel Ingot, 2, Silvergrace Ingot, 1, Marid Leather, 1, Everborn Aethersand, 2, Grade 3 Reisui of Strength, 1, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 617, 70 , 350, Master Armorer VI, ../../assets/recipe-icons/armorer/nightsteel-sabatons-of-fending.png, Nightsteel Sabatons of Fending, 1, Nightsteel Ingot, 3, Marid Leather, 1, Rhodonite, 1, Everdeep Aethersand, 2, Grade 3 Reisui of Vitality, 1, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 618, 70 , 350, Master Armorer VI, ../../assets/recipe-icons/armorer/nightsteel-greaves-of-maiming.png, Nightsteel Greaves of Maiming, 1, Nightsteel Ingot, 3, Marid Leather, 1, Azurite, 1, Everdeep Aethersand, 2, Grade 3 Reisui of Strength, 1, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 619, 70 , null, Master Armorer VI, ../../assets/recipe-icons/armorer/chigusa-ingot.png, Chigusa Ingot, 2, Gyr Abanian Ore, 4, Tatara Iron Sand, 2, Tama-hagane Ingot, 1, null, null, null, null, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 620, 70 , 380, Master Armorer VI, ../../assets/recipe-icons/armorer/rakshasa-greatshield.png, Rakshasa Greatshield, 1, Chigusa Ingot, 1, Palladium Nugget, 1, Grade 4 Reisui of Vitality, 1, null, null, null, null, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 621, 70 , 380, Master Armorer VI, ../../assets/recipe-icons/armorer/rakshasa-mask-of-fending.png, Rakshasa Mask of Fending, 1, Chigusa Ingot, 2, Stardust Cotton Cloth, 1, Palladium Nugget, 1, Grade 4 Reisui of Vitality, 1, null, null, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 622, 70 , 380, Master Armorer VI, ../../assets/recipe-icons/armorer/rakshasa-mask-of-maiming.png, Rakshasa Mask of Maiming, 1, Chigusa Ingot, 2, Stardust Cotton Cloth, 1, Palladium Nugget, 1, Grade 4 Reisui of Strength, 1, null, null, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 623, 70 , 380, Master Armorer VI, ../../assets/recipe-icons/armorer/rakshasa-kote-of-fending.png, Rakshasa Kote of Fending, 1, Chigusa Ingot, 2, Procoptodon Leather, 1, Ruby Cotton Cloth, 1, Grade 4 Reisui of Vitality, 1, null, null, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 624, 70 , 380, Master Armorer VI, ../../assets/recipe-icons/armorer/rakshasa-kote-of-maiming.png, Rakshasa Kote of Maiming, 1, Chigusa Ingot, 2, Procoptodon Leather, 1, Ruby Cotton Cloth, 1, Grade 4 Reisui of Strength, 1, null, null, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 625, 70 , 380, Master Armorer VI, ../../assets/recipe-icons/armorer/rakshasa-sune-ate-of-fending.png, Rakshasa Sune-ate of Fending, 1, Chigusa Ingot, 3, Gazelle Leather, 1, Ruby Cotton Cloth, 1, Grade 4 Reisui of Vitality, 1, null, null, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 626, 70 , 380, Master Armorer VI, ../../assets/recipe-icons/armorer/rakshasa-sune-ate-of-maiming.png, Rakshasa Sune-ate of Maiming, 1, Chigusa Ingot, 3, Gazelle Leather, 1, Ruby Cotton Cloth, 1, Grade 4 Reisui of Strength, 1, null, null, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 627, 70 , null, Master Armorer VI, ../../assets/recipe-icons/armorer/suzaku-barding.png, Suzaku Barding, 1, Scarlet Tailfeather, 1, Silvergrace Ingot, 2, Nightsteel Ingot, 2, Marid Leather, 1, null, null, null, null, Ice Cluster, 2, Earth Cluster, 2),
(2, 628, 70 , null, Master Armorer VI, ../../assets/recipe-icons/armorer/seiryu-barding.png, Seiryu Barding, 1, Seiryu's Scale, 1, Chigusa Ingot, 2, Evergleam Ingot, 2, Gazelle Leather, 1, null, null, null, null, Ice Crystal, 50, Earth Crystal, 50),
(2, 629, 80, null, Master Armorer VI, ../../assets/recipe-icons/armorer/titania-barding.png, Titania Barding, 1, Dancing Wing, 1, Mythrite Nugget, 1, Bluespirit Tile, 3, Atrociraptor Leather, 1, Halgai Mane, 2, null, null, Ice Crystal, 50, Earth Crystal, 50),
